city,district,block,source,title,area_m2,rent_month_yuan,rent_per_m2,page
Beijing,Haidian,Beitaipingzhuang,fang,,97.0,9600.0,98.96907216494846,
Beijing,Haidian,Beitaipingzhuang,fang,,189.0,23000.0,121.6931216931217,
Beijing,Haidian,Beitaipingzhuang,fang,,53.0,9500.0,179.24528301886792,
Beijing,Haidian,Beitaipingzhuang,fang,,74.0,8350.0,112.83783783783784,
Beijing,Haidian,Beitaipingzhuang,fang,,68.0,9900.0,145.58823529411765,
Beijing,Haidian,Beitaipingzhuang,fang,,207.0,22000.0,106.28019323671498,
Beijing,Haidian,Beitaipingzhuang,fang,,207.0,22000.0,106.28019323671498,
Beijing,Haidian,Beitaipingzhuang,fang,,125.0,22000.0,176.0,
Beijing,Haidian,Beitaipingzhuang,fang,,67.0,9900.0,147.76119402985074,
Beijing,Haidian,Beitaipingzhuang,fang,,27.0,5200.0,192.59259259259258,
Beijing,Haidian,Beitaipingzhuang,fang,,148.0,18000.0,121.62162162162163,
Beijing,Haidian,Beitaipingzhuang,fang,,55.0,5800.0,105.45454545454545,
Beijing,Haidian,Beitaipingzhuang,fang,,38.0,6600.0,173.68421052631578,
Beijing,Haidian,Beitaipingzhuang,fang,,54.0,7300.0,135.1851851851852,
Beijing,Haidian,Beitaipingzhuang,fang,,57.0,7000.0,122.80701754385964,
Beijing,Haidian,Beitaipingzhuang,fang,,90.0,9500.0,105.55555555555556,
Beijing,Haidian,Beitaipingzhuang,fang,,38.0,5000.0,131.57894736842104,
Beijing,Haidian,Beitaipingzhuang,fang,,20.0,4000.0,200.0,
Beijing,Haidian,Beitaipingzhuang,fang,,45.0,7730.0,171.77777777777777,
Beijing,Haidian,Beitaipingzhuang,fang,,82.0,12000.0,146.34146341463415,
Beijing,Haidian,Beitaipingzhuang,fang,,55.0,6600.0,120.0,
Beijing,Haidian,Beitaipingzhuang,fang,,12.0,3500.0,291.6666666666667,
Beijing,Haidian,Beitaipingzhuang,fang,,40.0,6300.0,157.5,
Beijing,Haidian,Beitaipingzhuang,fang,,53.0,8000.0,150.9433962264151,
Beijing,Haidian,Beitaipingzhuang,fang,,205.0,24000.0,117.07317073170732,
Beijing,Haidian,Beitaipingzhuang,fang,,57.0,8659.0,151.91228070175438,
Beijing,Haidian,Beitaipingzhuang,fang,,64.0,7200.0,112.5,
Beijing,Haidian,Beitaipingzhuang,fang,,110.0,12000.0,109.0909090909091,
Beijing,Haidian,Beitaipingzhuang,fang,,63.0,7500.0,119.04761904761905,
Beijing,Haidian,Beitaipingzhuang,fang,,49.0,7400.0,151.0204081632653,
Beijing,Haidian,Beitaipingzhuang,fang,,50.0,7200.0,144.0,
Beijing,Haidian,Beitaipingzhuang,fang,,60.0,7000.0,116.66666666666667,
Beijing,Haidian,Beitaipingzhuang,fang,,74.0,9500.0,128.3783783783784,
Beijing,Haidian,Beitaipingzhuang,fang,,26.0,5400.0,207.69230769230768,
Beijing,Haidian,Beitaipingzhuang,fang,,184.0,22000.0,119.56521739130434,
Beijing,Haidian,Beitaipingzhuang,fang,,61.0,10000.0,163.9344262295082,
Beijing,Haidian,Beitaipingzhuang,fang,,56.0,6800.0,121.42857142857143,
Beijing,Haidian,Beitaipingzhuang,fang,,50.0,7800.0,156.0,
Beijing,Haidian,Beitaipingzhuang,fang,,18.0,2950.0,163.88888888888889,
Beijing,Haidian,Beitaipingzhuang,fang,,127.0,18000.0,141.73228346456693,
Beijing,Haidian,Beitaipingzhuang,fang,,105.0,12900.0,122.85714285714286,
Beijing,Haidian,Beitaipingzhuang,fang,,50.0,7200.0,144.0,
Beijing,Haidian,Beitaipingzhuang,fang,,86.0,11000.0,127.90697674418605,
Beijing,Haidian,Beitaipingzhuang,fang,,148.0,17000.0,114.86486486486487,
Beijing,Haidian,Beitaipingzhuang,fang,,62.0,7700.0,124.19354838709677,
Beijing,Haidian,Beitaipingzhuang,fang,,50.0,7500.0,150.0,
Beijing,Haidian,Beitaipingzhuang,fang,,64.0,7000.0,109.375,
Beijing,Haidian,Beitaipingzhuang,fang,,150.0,17000.0,113.33333333333333,
Beijing,Haidian,Beitaipingzhuang,fang,,149.0,18000.0,120.80536912751678,
Beijing,Haidian,Beitaipingzhuang,fang,,38.0,5300.0,139.47368421052633,
Beijing,Haidian,Beitaipingzhuang,fang,,51.0,8600.0,168.62745098039215,
Beijing,Haidian,Beitaipingzhuang,fang,,66.0,6100.0,92.42424242424242,
Beijing,Haidian,Beitaipingzhuang,fang,,26.0,5300.0,203.84615384615384,
Beijing,Haidian,Beitaipingzhuang,fang,,54.0,7150.0,132.40740740740742,
Beijing,Haidian,Beitaipingzhuang,fang,,113.0,10000.0,88.49557522123894,
Beijing,Haidian,Beitaipingzhuang,fang,,55.0,6800.0,123.63636363636364,
Beijing,Haidian,Beitaipingzhuang,fang,,64.0,7500.0,117.1875,
Beijing,Haidian,Beitaipingzhuang,fang,,124.0,20390.0,164.43548387096774,
Beijing,Haidian,Beitaipingzhuang,fang,,65.0,10200.0,156.92307692307693,
Beijing,Haidian,Beitaipingzhuang,fang,,129.0,16500.0,127.90697674418605,
Beijing,Haidian,Beitaipingzhuang,fang,,67.0,11830.0,176.56716417910448,
Beijing,Haidian,Beitaipingzhuang,fang,,78.0,11000.0,141.02564102564102,
Beijing,Haidian,Beitaipingzhuang,fang,,60.0,7000.0,116.66666666666667,
Beijing,Haidian,Beitaipingzhuang,fang,,70.0,7500.0,107.14285714285714,
Beijing,Haidian,Beitaipingzhuang,fang,,54.0,7200.0,133.33333333333334,
Beijing,Haidian,Beitaipingzhuang,fang,,57.0,7600.0,133.33333333333334,
Beijing,Haidian,Beitaipingzhuang,fang,,45.0,6990.0,155.33333333333334,
Beijing,Haidian,Beitaipingzhuang,fang,,48.0,6500.0,135.41666666666666,
Beijing,Haidian,Beitaipingzhuang,fang,,188.0,23000.0,122.34042553191489,
Beijing,Haidian,Beitaipingzhuang,fang,,75.0,12500.0,166.66666666666666,
Beijing,Haidian,Beitaipingzhuang,fang,,78.0,9200.0,117.94871794871794,
Beijing,Haidian,Beitaipingzhuang,fang,,53.0,9500.0,179.24528301886792,
Beijing,Haidian,Beitaipingzhuang,fang,,70.0,7800.0,111.42857142857143,
Beijing,Haidian,Beitaipingzhuang,fang,,97.0,13000.0,134.02061855670104,
Beijing,Haidian,Beitaipingzhuang,fang,,111.0,13000.0,117.11711711711712,
Beijing,Haidian,Beitaipingzhuang,fang,,57.0,6900.0,121.05263157894737,
Beijing,Haidian,Beitaipingzhuang,fang,,55.0,6500.0,118.18181818181819,
Beijing,Haidian,Beitaipingzhuang,fang,,126.0,13500.0,107.14285714285714,
Beijing,Haidian,Beitaipingzhuang,fang,,83.0,9700.0,116.86746987951807,
Beijing,Haidian,Beitaipingzhuang,fang,,180.0,25000.0,138.88888888888889,
Beijing,Haidian,Beitaipingzhuang,fang,,27.0,5200.0,192.59259259259258,
Beijing,Haidian,Beitaipingzhuang,fang,,126.0,13000.0,103.17460317460318,
Beijing,Haidian,Beitaipingzhuang,fang,,62.0,8490.0,136.93548387096774,
Beijing,Haidian,Beitaipingzhuang,fang,,59.0,7700.0,130.5084745762712,
Beijing,Haidian,Beitaipingzhuang,fang,,105.0,12900.0,122.85714285714286,
Beijing,Haidian,Beitaipingzhuang,fang,,41.0,6500.0,158.53658536585365,
Beijing,Haidian,Beitaipingzhuang,fang,,57.0,6700.0,117.54385964912281,
Beijing,Haidian,Beitaipingzhuang,fang,,38.0,6790.0,178.68421052631578,
Beijing,Haidian,Beitaipingzhuang,fang,,90.0,12500.0,138.88888888888889,
Beijing,Haidian,Beitaipingzhuang,fang,,55.0,5900.0,107.27272727272727,
Beijing,Haidian,Beitaipingzhuang,fang,,50.0,7990.0,159.8,
Beijing,Haidian,Beitaipingzhuang,fang,,63.0,7900.0,125.39682539682539,
Beijing,Haidian,Beitaipingzhuang,fang,,38.0,5700.0,150.0,
Beijing,Haidian,Beitaipingzhuang,fang,,367.0,45000.0,122.6158038147139,
Beijing,Haidian,Beitaipingzhuang,fang,,57.0,7800.0,136.8421052631579,
Beijing,Haidian,Shijicheng,fang,,204.0,22000.0,107.843137254902,1
Beijing,Haidian,Shijicheng,fang,,207.0,20000.0,96.61835748792271,1
Beijing,Haidian,Shijicheng,fang,,122.0,12500.0,102.4590163934426,1
Beijing,Haidian,Shijicheng,fang,,130.0,11000.0,84.61538461538461,1
Beijing,Haidian,Shijicheng,fang,,213.0,29000.0,136.150234741784,1
Beijing,Haidian,Shijicheng,fang,,156.0,13500.0,86.53846153846153,1
Beijing,Haidian,Shijicheng,fang,,130.0,11500.0,88.46153846153847,1
Beijing,Haidian,Shijicheng,fang,,130.0,12000.0,92.3076923076923,1
Beijing,Haidian,Shijicheng,fang,,172.0,16200.0,94.18604651162791,1
Beijing,Haidian,Shijicheng,fang,,168.0,16500.0,98.21428571428571,1
Beijing,Haidian,Shijicheng,fang,,146.0,13800.0,94.52054794520548,1
Beijing,Haidian,Shijicheng,fang,,127.0,16000.0,125.9842519685039,1
Beijing,Haidian,Shijicheng,fang,,107.0,13000.0,121.4953271028037,1
Beijing,Haidian,Shijicheng,fang,,239.0,41000.0,171.5481171548117,1
Beijing,Haidian,Shijicheng,fang,,228.0,33000.0,144.7368421052632,1
Beijing,Haidian,Shijicheng,fang,,105.0,14000.0,133.3333333333333,1
Beijing,Haidian,Shijicheng,fang,,163.0,13000.0,79.75460122699387,1
Beijing,Haidian,Shijicheng,fang,,296.0,55000.0,185.8108108108108,1
Beijing,Haidian,Shijicheng,fang,,188.0,70000.0,372.3404255319149,1
Beijing,Haidian,Shijicheng,fang,,323.0,52000.0,160.9907120743034,1
Beijing,Haidian,Shijicheng,fang,,296.0,55000.0,185.8108108108108,1
Beijing,Haidian,Shijicheng,fang,,83.0,12500.0,150.6024096385542,1
Beijing,Haidian,Shijicheng,fang,,124.0,13000.0,104.8387096774194,1
Beijing,Haidian,Shijicheng,fang,,296.0,55000.0,185.8108108108108,1
Beijing,Haidian,Shijicheng,fang,,296.0,55000.0,185.8108108108108,1
Beijing,Haidian,Shijicheng,fang,,180.0,20000.0,111.1111111111111,1
Beijing,Haidian,Shijicheng,fang,,263.0,55000.0,209.1254752851711,1
Beijing,Haidian,Shijicheng,fang,,323.0,52000.0,160.9907120743034,1
Beijing,Haidian,Shijicheng,fang,,239.0,41000.0,171.5481171548117,1
Beijing,Haidian,Shijicheng,fang,,222.0,38000.0,171.1711711711712,1
Beijing,Haidian,Shijicheng,fang,,172.0,18500.0,107.5581395348837,1
Beijing,Haidian,Shijicheng,fang,,134.0,13500.0,100.7462686567164,1
Beijing,Haidian,Shijicheng,fang,,134.0,13500.0,100.7462686567164,1
Beijing,Haidian,Shijicheng,fang,,239.0,32000.0,133.8912133891213,1
Beijing,Haidian,Shijicheng,fang,,180.0,18500.0,102.7777777777778,1
Beijing,Haidian,Shijicheng,fang,,239.0,32000.0,133.8912133891213,1
Beijing,Haidian,Shijicheng,fang,,222.0,38000.0,171.1711711711712,1
Beijing,Haidian,Shijicheng,fang,,173.0,15980.0,92.3699421965318,1
Beijing,Haidian,Shijicheng,fang,,216.0,30000.0,138.8888888888889,1
Beijing,Haidian,Shijicheng,fang,,239.0,32000.0,133.8912133891213,1
Beijing,Haidian,Shijicheng,fang,,222.0,32000.0,144.1441441441441,1
Beijing,Haidian,Shijicheng,fang,,227.0,32000.0,140.9691629955947,1
Beijing,Haidian,Shijicheng,fang,,205.0,32000.0,156.0975609756098,1
Beijing,Haidian,Shijicheng,fang,,239.0,32500.0,135.9832635983263,1
Beijing,Haidian,Shijicheng,fang,,216.0,30000.0,138.8888888888889,1
Beijing,Haidian,Shijicheng,fang,,163.0,20000.0,122.6993865030675,1
Beijing,Haidian,Shijicheng,fang,,132.0,13000.0,98.48484848484848,1
Beijing,Haidian,Shijicheng,fang,,194.0,20000.0,103.0927835051546,1
Beijing,Haidian,Shijicheng,fang,,172.0,22000.0,127.9069767441861,1
Beijing,Haidian,Shijicheng,fang,,165.0,20000.0,121.2121212121212,1
Beijing,Haidian,Shijicheng,fang,,163.0,20000.0,122.6993865030675,1
Beijing,Haidian,Shijicheng,fang,,172.0,22000.0,127.9069767441861,1
Beijing,Haidian,Shijicheng,fang,,171.0,22500.0,131.578947368421,1
Beijing,Haidian,Shijicheng,fang,,107.0,12500.0,116.8224299065421,1
Beijing,Haidian,Shijicheng,fang,,179.0,23000.0,128.4916201117318,1
Beijing,Haidian,Shijicheng,fang,,84.0,8800.0,104.7619047619048,1
Beijing,Haidian,Shijicheng,fang,,170.0,23500.0,138.2352941176471,1
Beijing,Haidian,Shijicheng,fang,,213.0,26000.0,122.0657276995305,1
Beijing,Haidian,Shijicheng,fang,,195.0,22000.0,112.8205128205128,1
Beijing,Haidian,Shijicheng,fang,,179.0,20500.0,114.5251396648045,1
Beijing,Haidian,Shijicheng,fang,,175.0,23000.0,131.4285714285714,2
Beijing,Haidian,Shijicheng,fang,,167.0,20000.0,119.7604790419162,2
Beijing,Haidian,Shijicheng,fang,,165.0,21000.0,127.2727272727273,2
Beijing,Haidian,Shijicheng,fang,,213.0,29000.0,136.150234741784,2
Beijing,Haidian,Shijicheng,fang,,202.0,17500.0,86.63366336633663,2
Beijing,Haidian,Shijicheng,fang,,213.0,26000.0,122.0657276995305,2
Beijing,Haidian,Shijicheng,fang,,132.0,12300.0,93.18181818181819,2
Beijing,Haidian,Shijicheng,fang,,173.0,16200.0,93.64161849710983,2
Beijing,Haidian,Shijicheng,fang,,135.0,14500.0,107.4074074074074,2
Beijing,Haidian,Shijicheng,fang,,125.0,17000.0,136.0,2
Beijing,Haidian,Shijicheng,fang,,136.0,15000.0,110.2941176470588,2
Beijing,Haidian,Shijicheng,fang,,57.0,7500.0,131.578947368421,2
Beijing,Haidian,Shijicheng,fang,,180.0,18500.0,102.7777777777778,2
Beijing,Haidian,Shijicheng,fang,,178.0,18500.0,103.9325842696629,2
Beijing,Haidian,Shijicheng,fang,,184.0,17000.0,92.3913043478261,2
Beijing,Haidian,Shijicheng,fang,,161.0,15500.0,96.27329192546584,2
Beijing,Haidian,Shijicheng,fang,,147.0,16000.0,108.843537414966,2
Beijing,Haidian,Shijicheng,fang,,147.0,13800.0,93.87755102040816,2
Beijing,Haidian,Shijicheng,fang,,113.0,11500.0,101.7699115044248,2
Beijing,Haidian,Shijicheng,fang,,203.0,19500.0,96.05911330049261,2
Beijing,Haidian,Shijicheng,fang,,161.0,16500.0,102.4844720496894,2
Beijing,Haidian,Shijicheng,fang,,93.0,12800.0,137.6344086021505,2
Beijing,Haidian,Shijicheng,fang,,134.0,13500.0,100.7462686567164,2
Beijing,Haidian,Shijicheng,fang,,155.0,16500.0,106.4516129032258,2
Beijing,Haidian,Shijicheng,fang,,161.0,15500.0,96.27329192546584,2
Beijing,Haidian,Shijicheng,fang,,155.0,16500.0,106.4516129032258,2
Beijing,Haidian,Shijicheng,fang,,124.0,17900.0,144.3548387096774,2
Beijing,Haidian,Shijicheng,fang,,165.0,17000.0,103.030303030303,2
Beijing,Haidian,Shijicheng,fang,,161.0,17500.0,108.695652173913,2
Beijing,Haidian,Shijicheng,fang,,166.0,15000.0,90.36144578313252,2
Beijing,Haidian,Shijicheng,fang,,161.0,15000.0,93.16770186335404,2
Beijing,Haidian,Shijicheng,fang,,173.0,14500.0,83.81502890173411,2
Beijing,Haidian,Shijicheng,fang,,93.0,13000.0,139.7849462365591,2
Beijing,Haidian,Shijicheng,fang,,82.0,13200.0,160.9756097560976,2
Beijing,Haidian,Shijicheng,fang,,161.0,15500.0,96.27329192546584,2
Beijing,Haidian,Shijicheng,fang,,169.0,25000.0,147.9289940828402,2
Beijing,Haidian,Shijicheng,fang,,239.0,32500.0,135.9832635983263,2
Beijing,Haidian,Shijicheng,fang,,83.0,12500.0,150.6024096385542,2
Beijing,Haidian,Shijicheng,fang,,162.0,18500.0,114.1975308641975,2
Beijing,Haidian,Shijicheng,fang,,173.0,15500.0,89.59537572254335,2
Beijing,Haidian,Shijicheng,fang,,161.0,15500.0,96.27329192546584,2
Beijing,Haidian,Shijicheng,fang,,173.0,15980.0,92.3699421965318,2
Beijing,Haidian,Shijicheng,fang,,250.0,35000.0,140.0,2
Beijing,Haidian,Shijicheng,fang,,166.0,16500.0,99.39759036144578,2
Beijing,Haidian,Shijicheng,fang,,205.0,32000.0,156.0975609756098,2
Beijing,Haidian,Shijicheng,fang,,113.0,9800.0,86.72566371681415,2
Beijing,Haidian,Shijicheng,fang,,178.0,18500.0,103.9325842696629,2
Beijing,Haidian,Shijicheng,fang,,83.0,12500.0,150.6024096385542,2
Beijing,Haidian,Shijicheng,fang,,98.0,9200.0,93.87755102040816,2
Beijing,Haidian,Shijicheng,fang,,296.0,50000.0,168.9189189189189,2
Beijing,Haidian,Shijicheng,fang,,239.0,32000.0,133.8912133891213,2
Beijing,Haidian,Shijicheng,fang,,93.0,12800.0,137.6344086021505,2
Beijing,Haidian,Shijicheng,fang,,113.0,11500.0,101.7699115044248,2
Beijing,Haidian,Shijicheng,fang,,107.0,12500.0,116.8224299065421,2
Beijing,Haidian,Shijicheng,fang,,161.0,15000.0,93.16770186335404,2
Beijing,Haidian,Shijicheng,fang,,118.0,15000.0,127.1186440677966,2
Beijing,Haidian,Shijicheng,fang,,57.0,7500.0,131.578947368421,2
Beijing,Haidian,Shijicheng,fang,,107.0,11500.0,107.4766355140187,2
Beijing,Haidian,Shijicheng,fang,,163.0,20000.0,122.6993865030675,2
Beijing,Haidian,Shijicheng,fang,,147.0,13500.0,91.83673469387755,2
Beijing,Haidian,Shijicheng,fang,,165.0,21000.0,127.2727272727273,3
Beijing,Haidian,Shijicheng,fang,,165.0,21000.0,127.2727272727273,3
Beijing,Haidian,Shijicheng,fang,,155.0,16500.0,106.4516129032258,3
Beijing,Haidian,Shijicheng,fang,,118.0,15000.0,127.1186440677966,3
Beijing,Haidian,Shijicheng,fang,,132.0,13500.0,102.2727272727273,3
Beijing,Haidian,Shijicheng,fang,,166.0,15000.0,90.36144578313252,3
Beijing,Haidian,Shijicheng,fang,,165.0,17000.0,103.030303030303,3
Beijing,Haidian,Shijicheng,fang,,125.0,16000.0,128.0,3
Beijing,Haidian,Shijicheng,fang,,169.0,25000.0,147.9289940828402,3
Beijing,Haidian,Shijicheng,fang,,173.0,14500.0,83.81502890173411,3
Beijing,Haidian,Shijicheng,fang,,239.0,32500.0,135.9832635983263,3
Beijing,Haidian,Shijicheng,fang,,107.0,12500.0,116.8224299065421,3
Beijing,Haidian,Shijicheng,fang,,161.0,19000.0,118.0124223602485,3
Beijing,Haidian,Shijicheng,fang,,205.0,32000.0,156.0975609756098,3
Beijing,Haidian,Shijicheng,fang,,135.0,14500.0,107.4074074074074,3
Beijing,Haidian,Shijicheng,fang,,93.0,12800.0,137.6344086021505,3
Beijing,Haidian,Shijicheng,fang,,172.0,22000.0,127.9069767441861,3
Beijing,Haidian,Shijicheng,fang,,175.0,23000.0,131.4285714285714,3
Beijing,Haidian,Shijicheng,fang,,135.0,13000.0,96.29629629629629,3
Beijing,Haidian,Shijicheng,fang,,113.0,11500.0,101.7699115044248,3
Beijing,Haidian,Shijicheng,fang,,296.0,55000.0,185.8108108108108,3
Beijing,Haidian,Shijicheng,fang,,263.0,55000.0,209.1254752851711,3
Beijing,Haidian,Shijicheng,fang,,122.0,12500.0,102.4590163934426,3
Beijing,Haidian,Shijicheng,fang,,93.0,13000.0,139.7849462365591,3
Beijing,Haidian,Shijicheng,fang,,122.0,12500.0,102.4590163934426,3
Beijing,Haidian,Shijicheng,fang,,163.0,20000.0,122.6993865030675,3
Beijing,Haidian,Shijicheng,fang,,83.0,9000.0,108.433734939759,3
Beijing,Haidian,Shijicheng,fang,,161.0,15000.0,93.16770186335404,3
Beijing,Haidian,Shijicheng,fang,,172.0,22000.0,127.9069767441861,3
Beijing,Haidian,Shijicheng,fang,,161.0,15500.0,96.27329192546584,3
Beijing,Haidian,Shijicheng,fang,,193.0,23000.0,119.1709844559585,3
Beijing,Haidian,Shijicheng,fang,,125.0,16000.0,128.0,3
Beijing,Haidian,Shijicheng,fang,,166.0,20500.0,123.4939759036145,3
Beijing,Haidian,Shijicheng,fang,,165.0,20000.0,121.2121212121212,3
Beijing,Haidian,Shijicheng,fang,,113.0,11500.0,101.7699115044248,3
Beijing,Haidian,Shijicheng,fang,,263.0,55000.0,209.1254752851711,3
Beijing,Haidian,Shijicheng,fang,,165.0,17000.0,103.030303030303,3
Beijing,Haidian,Shijicheng,fang,,113.0,9800.0,86.72566371681415,3
Beijing,Haidian,Shijicheng,fang,,136.0,15000.0,110.2941176470588,3
Beijing,Haidian,Shijicheng,fang,,161.0,15500.0,96.27329192546584,3
Beijing,Haidian,Shijicheng,fang,,113.0,9800.0,86.72566371681415,3
Beijing,Haidian,Shijicheng,fang,,83.0,12500.0,150.6024096385542,3
Beijing,Haidian,Shijicheng,fang,,228.0,33000.0,144.7368421052632,3
Beijing,Haidian,Shijicheng,fang,,93.0,13000.0,139.7849462365591,3
Beijing,Haidian,Shijicheng,fang,,165.0,21000.0,127.2727272727273,3
Beijing,Haidian,Shijicheng,fang,,125.0,17000.0,136.0,3
Beijing,Haidian,Shijicheng,fang,,178.0,18500.0,103.9325842696629,3
Beijing,Haidian,Shijicheng,fang,,173.0,15980.0,92.3699421965318,3
Beijing,Haidian,Shijicheng,fang,,169.0,25000.0,147.9289940828402,3
Beijing,Haidian,Shijicheng,fang,,118.0,15000.0,127.1186440677966,3
Beijing,Haidian,Shijicheng,fang,,125.0,17000.0,136.0,3
Beijing,Haidian,Shijicheng,fang,,71.0,8000.0,112.6760563380282,3
Beijing,Haidian,Shijicheng,fang,,83.0,9000.0,108.433734939759,3
Beijing,Haidian,Shijicheng,fang,,323.0,52000.0,160.9907120743034,3
Beijing,Haidian,Shijicheng,fang,,184.0,17000.0,92.3913043478261,3
Beijing,Haidian,Shijicheng,fang,,147.0,13500.0,91.83673469387755,3
Beijing,Haidian,Shijicheng,fang,,165.0,21000.0,127.2727272727273,3
Beijing,Haidian,Shijicheng,fang,,155.0,16500.0,106.4516129032258,3
Beijing,Haidian,Shijicheng,fang,,228.0,33000.0,144.7368421052632,3
Beijing,Haidian,Shijicheng,fang,,85.0,8300.0,97.6470588235294,3
Beijing,Haidian,Shijicheng,fang,,175.0,38000.0,217.1428571428571,4
Beijing,Haidian,Shijicheng,fang,,175.0,23000.0,131.4285714285714,4
Beijing,Haidian,Shijicheng,fang,,135.0,13000.0,96.29629629629629,4
Beijing,Haidian,Shijicheng,fang,,155.0,16500.0,106.4516129032258,4
Beijing,Haidian,Shijicheng,fang,,296.0,55000.0,185.8108108108108,4
Beijing,Haidian,Shijicheng,fang,,296.0,55000.0,185.8108108108108,4
Beijing,Haidian,Shijicheng,fang,,161.0,15500.0,96.27329192546584,4
Beijing,Haidian,Shijicheng,fang,,125.0,16000.0,128.0,4
Beijing,Haidian,Shijicheng,fang,,172.0,18500.0,107.5581395348837,4
Beijing,Haidian,Shijicheng,fang,,107.0,12500.0,116.8224299065421,4
Beijing,Haidian,Shijicheng,fang,,85.0,9100.0,107.0588235294118,4
Beijing,Haidian,Shijicheng,fang,,179.0,20500.0,114.5251396648045,4
Beijing,Haidian,Shijicheng,fang,,239.0,32500.0,135.9832635983263,4
Beijing,Haidian,Shijicheng,fang,,147.0,13800.0,93.87755102040816,4
Beijing,Haidian,Shijicheng,fang,,296.0,55000.0,185.8108108108108,4
Beijing,Haidian,Shijicheng,fang,,239.0,41000.0,171.5481171548117,4
Beijing,Haidian,Shijicheng,fang,,263.0,55000.0,209.1254752851711,4
Beijing,Haidian,Shijicheng,fang,,135.0,14500.0,107.4074074074074,4
Beijing,Haidian,Shijicheng,fang,,132.0,14000.0,106.0606060606061,4
Beijing,Haidian,Shijicheng,fang,,110.0,12600.0,114.5454545454545,4
Beijing,Haidian,Shijicheng,fang,,118.0,15000.0,127.1186440677966,4
Beijing,Haidian,Shijicheng,fang,,173.0,18500.0,106.9364161849711,4
Beijing,Haidian,Shijicheng,fang,,93.0,13000.0,139.7849462365591,4
Beijing,Haidian,Shijicheng,fang,,161.0,15500.0,96.27329192546584,4
Beijing,Haidian,Shijicheng,fang,,118.0,15000.0,127.1186440677966,4
Beijing,Haidian,Shijicheng,fang,,136.0,15000.0,110.2941176470588,4
Beijing,Haidian,Shijicheng,fang,,216.0,30000.0,138.8888888888889,4
Beijing,Haidian,Shijicheng,fang,,139.0,12900.0,92.80575539568345,4
Beijing,Haidian,Shijicheng,fang,,195.0,22000.0,112.8205128205128,4
Beijing,Haidian,Shijicheng,fang,,132.0,13500.0,102.2727272727273,4
Beijing,Haidian,Shijicheng,fang,,124.0,13000.0,104.8387096774194,4
Beijing,Haidian,Shijicheng,fang,,222.0,32000.0,144.1441441441441,4
Beijing,Haidian,Shijicheng,fang,,107.0,12500.0,116.8224299065421,4
Beijing,Haidian,Shijicheng,fang,,239.0,32000.0,133.8912133891213,4
Beijing,Haidian,Shijicheng,fang,,167.0,20000.0,119.7604790419162,4
Beijing,Haidian,Shijicheng,fang,,147.0,13800.0,93.87755102040816,4
Beijing,Haidian,Shijicheng,fang,,171.0,22500.0,131.578947368421,4
Beijing,Haidian,Shijicheng,fang,,93.0,13000.0,139.7849462365591,4
Beijing,Haidian,Shijicheng,fang,,172.0,18500.0,107.5581395348837,4
Beijing,Haidian,Shijicheng,fang,,171.0,22500.0,131.578947368421,4
Beijing,Haidian,Shijicheng,fang,,170.0,23500.0,138.2352941176471,4
Beijing,Haidian,Shijicheng,fang,,239.0,32500.0,135.9832635983263,4
Beijing,Haidian,Shijicheng,fang,,166.0,15000.0,90.36144578313252,4
Beijing,Haidian,Shijicheng,fang,,173.0,16200.0,93.64161849710983,4
Beijing,Haidian,Shijicheng,fang,,173.0,16200.0,93.64161849710983,4
Beijing,Haidian,Shijicheng,fang,,188.0,70000.0,372.3404255319149,4
Beijing,Haidian,Shijicheng,fang,,222.0,32000.0,144.1441441441441,4
Beijing,Haidian,Shijicheng,fang,,193.0,23000.0,119.1709844559585,4
Beijing,Haidian,Shijicheng,fang,,228.0,33000.0,144.7368421052632,4
Beijing,Haidian,Shijicheng,fang,,135.0,14500.0,107.4074074074074,4
Beijing,Haidian,Shijicheng,fang,,228.0,33000.0,144.7368421052632,4
Beijing,Haidian,Shijicheng,fang,,155.0,16500.0,106.4516129032258,4
Beijing,Haidian,Shijicheng,fang,,139.0,12900.0,92.80575539568345,4
Beijing,Haidian,Shijicheng,fang,,98.0,9200.0,93.87755102040816,4
Beijing,Haidian,Shijicheng,fang,,239.0,41000.0,171.5481171548117,4
Beijing,Haidian,Shijicheng,fang,,136.0,15000.0,110.2941176470588,4
Beijing,Haidian,Shijicheng,fang,,184.0,17000.0,92.3913043478261,4
Beijing,Haidian,Shijicheng,fang,,132.0,13000.0,98.48484848484848,4
Beijing,Haidian,Shijicheng,fang,,99.0,10500.0,106.0606060606061,4
Beijing,Haidian,Shijicheng,fang,,188.0,70000.0,372.3404255319149,4
Beijing,Haidian,Shijicheng,fang,,147.0,13500.0,91.83673469387755,5
Beijing,Haidian,Shijicheng,fang,,147.0,16000.0,108.843537414966,5
Beijing,Haidian,Shijicheng,fang,,175.0,23000.0,131.4285714285714,5
Beijing,Haidian,Shijicheng,fang,,224.0,30000.0,133.9285714285714,5
Beijing,Haidian,Shijicheng,fang,,175.0,23000.0,131.4285714285714,5
Beijing,Haidian,Shijicheng,fang,,172.0,18500.0,107.5581395348837,5
Beijing,Haidian,Shijicheng,fang,,132.0,14000.0,106.0606060606061,5
Beijing,Haidian,Shijicheng,fang,,178.0,18500.0,103.9325842696629,5
Beijing,Haidian,Shijicheng,fang,,57.0,7500.0,131.578947368421,5
