city,district,block,source,title,area_m2,total_price_yuan,unit_price_yuan_per_m2,page
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,171.39,17800000.0,103856.0,9
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,147.0,14600000.0,99319.0,9
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城一期远大园六区,113.0,11500000.0,101769.0,9
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,202.0,23800000.0,117821.0,9
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴波园,119.75,15870000.0,132526.0,9
Beijing,Haidian,Shijicheng,fang,"世纪城地铁电梯 远大园六区 3室2位置好,满五年,采光无遮挡",156.47,15900000.0,101616.0,9
Beijing,Haidian,Shijicheng,fang,远大园一区经典复式四居 正对小区花园 安静舒适,192.78,19500000.0,101151.0,9
Beijing,Haidian,Shijicheng,fang,5室2厅世纪城三期晴波园,225.0,29000000.0,128888.0,9
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,171.33,21000000.0,122570.0,9
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,166.59,23300000.0,139864.0,9
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,222.0,29000000.0,130630.0,9
Beijing,Haidian,Shijicheng,fang,3室1厅世纪城三期时雨园,130.68,16300000.0,124732.0,9
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴雪园,125.65,14660000.0,116673.0,9
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园五区,137.0,13300000.0,97080.0,9
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期翠叠园,155.0,18000000.0,116129.0,9
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期春荫园,161.31,23000000.0,142582.0,9
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期翠叠园,155.0,18000000.0,116129.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期时雨园,166.0,13500000.0,81325.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅鲁艺上河村二区,188.08,31000000.0,164823.0,10
Beijing,Haidian,Shijicheng,fang,世纪城观山园 三居室天花板 南向正对公园 次顶层一梯一户,166.28,20800000.0,125090.0,10
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城三期晴雪园,93.0,11500000.0,123655.0,10
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城三期时雨园,86.3,10200000.0,118192.0,10
Beijing,Haidian,Shijicheng,fang,2室0厅世纪城二期远大园三区,135.0,13500000.0,100000.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,171.0,18000000.0,105263.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期晴雪园,205.0,25800000.0,125853.0,10
Beijing,Haidian,Shijicheng,fang,2室0厅世纪城二期远大园三区,135.0,13500000.0,100000.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴雪园,163.9,22500000.0,137278.0,10
Beijing,Haidian,Shijicheng,fang,"诚售!正规四居,千米无间距,视野开阔,主次卧分离,私密性好",165.0,18200000.0,110303.0,10
Beijing,Haidian,Shijicheng,fang,3室1厅世纪城三期春荫园,168.3,19000000.0,112893.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期晴波园,165.0,18500000.0,112121.0,10
Beijing,Haidian,Shijicheng,fang,"户型方正,南北通,高区阳光采光不挡,业主诚意出售",119.25,17000000.0,142557.0,10
Beijing,Haidian,Shijicheng,fang,世纪城 · 时雨园 · 4室 ·,173.68,23000000.0,132427.0,10
Beijing,Haidian,Shijicheng,fang,5室2厅世纪城三期晴波园,225.0,29000000.0,128888.0,10
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园五区,133.95,13800000.0,103023.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期观山园,209.18,26000000.0,124294.0,10
Beijing,Haidian,Shijicheng,fang,晴雪园 新出朝南两居 视野采光好 位置安静,92.91,12500000.0,134538.0,10
Beijing,Haidian,Shijicheng,fang,8室2厅鲁艺上河村三区,494.34,80000000.0,161831.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期晴波园,165.0,18880000.0,114424.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城一期远大园六区,135.0,13500000.0,100000.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,202.0,21800000.0,107920.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,222.0,29000000.0,130630.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,173.0,22800000.0,131791.0,10
Beijing,Haidian,Shijicheng,fang,世纪城晴雪园 125平3居 南向简装修 视野无遮挡,125.0,16500000.0,132000.0,10
Beijing,Haidian,Shijicheng,fang,今日新上带看十组|全新未入住豪华装修|着急着急看房有钥匙,165.0,18880000.0,114424.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期观山园,172.0,22500000.0,130813.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期春荫园,164.56,18000000.0,109382.0,10
Beijing,Haidian,Shijicheng,fang,5室2厅鲁艺上河村三区,289.07,53000000.0,183346.0,10
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城二期远大园五区,126.6,12680000.0,100157.0,10
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期垂虹园,122.0,12490000.0,102377.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,170.0,21500000.0,126470.0,10
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴雪园,93.0,11600000.0,124731.0,10
Beijing,Haidian,Shijicheng,fang,世纪城远大园四区 2室2厅1卫 品质小区 主卧朝南,107.12,8790000.0,82057.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期时雨园,148.95,14800000.0,99362.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城一期远大园四区,137.0,14800000.0,108029.0,10
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园一区,132.0,11200000.0,84848.0,10
Beijing,Haidian,Shijicheng,fang,世纪城远大园五区 4室2厅2卫 客厅带阳台,212.49,27800000.0,130829.0,10
Beijing,Haidian,Shijicheng,fang,世纪城 10号线 12号线 3个洗衣晾衣阳台 客厅主卧朝南,165.0,18200000.0,110303.0,10
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城三期时雨园,105.0,13600000.0,129523.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城一期远大园四区,202.54,19000000.0,93808.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园一区,212.0,19990000.0,94292.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,165.0,20800000.0,126060.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园一区,181.0,16800000.0,92817.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,173.0,18980000.0,109710.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,166.59,23300000.0,139864.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期晴波园,165.0,18200000.0,110303.0,10
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴雪园,132.0,16400000.0,124242.0,10
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴雪园,93.0,11500000.0,123655.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城一期远大园四区,151.0,15990000.0,105894.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,147.0,14600000.0,99319.0,10
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城一期远大园四区,202.54,19000000.0,93808.0,10
Beijing,Haidian,Shijicheng,fang,1室1厅世纪城三期时雨园,67.56,7980000.0,118117.0,10
Beijing,Haidian,Shijicheng,fang,远大园五区临水系三居室 户型方正 业主诚意出售,173.19,16800000.0,97003.0,10
Beijing,Haidian,Shijicheng,fang,3室1厅世纪城三期春荫园,168.3,19000000.0,112893.0,10
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城三期时雨园,105.0,12000000.0,114285.0,10
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期春荫园,127.0,13310000.0,104803.0,10
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期时雨园,148.95,14800000.0,99362.0,10
Beijing,Haidian,Shijicheng,fang,5室2厅鲁艺上河村三区,289.07,53000000.0,183346.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园三区,161.39,19000000.0,117727.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,172.0,22000000.0,127906.0,11
Beijing,Haidian,Shijicheng,fang,世纪城晴雪园 125平3居 南向简装修 视野无遮挡,125.0,16500000.0,132000.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴雪园,123.74,13800000.0,111524.0,11
Beijing,Haidian,Shijicheng,fang,5室2厅世纪城三期晴波园,225.0,29000000.0,128888.0,11
Beijing,Haidian,Shijicheng,fang,远大园六区新上东南对西北通透四居室高楼层 业主诚售,202.62,18200000.0,89823.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,122.0,17900000.0,146721.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期翠叠园,128.66,14800000.0,115031.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期春荫园,161.96,19800000.0,122252.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城一期远大园六区,135.0,13500000.0,100000.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期春荫园,137.0,14800000.0,108029.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,173.19,16800000.0,97003.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园三区,158.0,14380000.0,91012.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期时雨园,148.95,14800000.0,99362.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园三区,194.0,19600000.0,101030.0,11
Beijing,Haidian,Shijicheng,fang,【公司60天必卖好房】4室2厅世纪城三期春荫园,179.0,18800000.0,105027.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期时雨园,105.82,11260000.0,106407.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,202.0,23800000.0,117821.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,213.03,22600000.0,106088.0,11
Beijing,Haidian,Shijicheng,fang,2室0厅世纪城二期远大园三区,135.0,13500000.0,100000.0,11
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城二期远大园五区,126.68,12590000.0,99384.0,11
Beijing,Haidian,Shijicheng,fang,世纪城远大园五区 3室2厅2卫 两房朝南,173.19,17200000.0,99312.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期晴波园,165.0,18880000.0,114424.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园一区,132.0,11200000.0,84848.0,11
Beijing,Haidian,Shijicheng,fang,远大园一区 3室2厅 南 北,181.27,17700000.0,97644.0,11
Beijing,Haidian,Shijicheng,fang,新出两居室 板楼 全南向 户型方正 双阳台 临公园,91.48,11500000.0,125710.0,11
Beijing,Haidian,Shijicheng,fang,9室2厅鲁艺上河村二区,380.86,45000000.0,118153.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴雪园,125.0,15000000.0,120000.0,11
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城二期远大园五区,107.36,11600000.0,108047.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,145.0,14800000.0,102068.0,11
Beijing,Haidian,Shijicheng,fang,8室2厅鲁艺上河村三区,494.34,80000000.0,161831.0,11
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城三期翠叠园,127.0,15500000.0,122047.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,136.0,15500000.0,113970.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴雪园,125.0,16500000.0,132000.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园三区,161.39,18650000.0,115558.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴雪园,125.0,16000000.0,128000.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅鲁艺上河村一区,179.0,24600000.0,137430.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园三区,158.0,14380000.0,91012.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期观山园,209.18,26000000.0,124294.0,11
Beijing,Haidian,Shijicheng,fang,"世纪城金源 10号线 12号线 3个晾衣阳台 衣帽间,明卫",210.09,27000000.0,128516.0,11
Beijing,Haidian,Shijicheng,fang,世纪城金源燕莎。10号线 带储藏间 套衣帽间 书房 独立阳台,173.0,20000000.0,115606.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园五区,133.95,13800000.0,103023.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园五区,138.0,13500000.0,97826.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园五区,137.0,13300000.0,97080.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城一期远大园六区,203.0,17600000.0,86699.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴波园,155.0,23800000.0,153548.0,11
Beijing,Haidian,Shijicheng,fang,"远大园五区园区板楼,不临街。户型方正。",176.82,16800000.0,95011.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴雪园,125.0,15000000.0,120000.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴波园,119.75,15870000.0,132526.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城一期远大园四区,203.0,18200000.0,89655.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园五区,137.0,13300000.0,97080.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,173.0,15500000.0,89595.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,170.0,21500000.0,126470.0,11
Beijing,Haidian,Shijicheng,fang,"满五年,只有契税,三居室,近地铁和金源",121.32,12500000.0,103033.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴雪园,125.0,16500000.0,132000.0,11
Beijing,Haidian,Shijicheng,fang,3室0厅世纪城三期晴雪园,125.0,14000000.0,112000.0,11
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期时雨园,105.82,11260000.0,106407.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园一区,180.0,16800000.0,93333.0,11
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园五区,212.0,28200000.0,133018.0,11
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园一区,181.0,16800000.0,92817.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期晴雪园,209.0,25990000.0,124354.0,12
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴波园,119.75,15870000.0,132526.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期时雨园,166.0,13500000.0,81325.0,12
Beijing,Haidian,Shijicheng,fang,新上晴雪园 次次顶层 全明格局板楼三居室 有车位,123.18,15000000.0,121773.0,12
Beijing,Haidian,Shijicheng,fang,买个 电视就可入住的房子 21年80万新装修,126.68,800000.0,99384.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅鲁艺上河村一区,169.21,23500000.0,138880.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,202.0,19800000.0,98019.0,12
Beijing,Haidian,Shijicheng,fang,3室0厅世纪城二期远大园三区,185.0,19200000.0,103783.0,12
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城二期远大园五区,110.7,11300000.0,102077.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅鲁艺上河村二区,188.08,31000000.0,164823.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅鲁艺上河村二区,188.08,31000000.0,164823.0,12
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城三期垂虹园,122.0,13300000.0,109016.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期垂虹园,208.0,22000000.0,105769.0,12
Beijing,Haidian,Shijicheng,fang,世纪城 金源 10号线 12号线 客厅双卧朝南 洗衣晾衣阳台,132.0,11200000.0,84848.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园五区,212.0,28200000.0,133018.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,137.0,12170000.0,88832.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城一期远大园六区,203.0,17600000.0,86699.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期观山园,209.18,26000000.0,124294.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城一期远大园四区,151.5,15800000.0,104290.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴雪园,163.64,19200000.0,117330.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园五区,212.0,22500000.0,106132.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期晴雪园,205.0,25800000.0,125853.0,12
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园五区,125.72,13500000.0,107381.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,213.0,27500000.0,129107.0,12
Beijing,Haidian,Shijicheng,fang,"翠叠园j价格合理,出行方便,小区非常适合居住",155.0,16700000.0,107741.0,12
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴雪园,93.0,11500000.0,123655.0,12
Beijing,Haidian,Shijicheng,fang,世纪城远大园四区 3室2厅2卫 两房朝南 主卧朝南,160.77,14500000.0,90190.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期翠叠园,155.0,18000000.0,116129.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园一区,212.0,19990000.0,94292.0,12
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴雪园,93.0,11500000.0,123655.0,12
Beijing,Haidian,Shijicheng,fang,世纪城时雨园明厨明卫通透两居+位置安静+景观哇塞+灰常诚意,105.82,11260000.0,106407.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城一期远大园四区,151.0,15990000.0,105894.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,145.0,14800000.0,102068.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期春荫园,134.22,16800000.0,125167.0,12
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期观山园,122.07,17800000.0,145817.0,12
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园一区,132.0,11200000.0,84848.0,12
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园五区,125.72,13500000.0,107381.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,173.0,22800000.0,131791.0,12
Beijing,Haidian,Shijicheng,fang,晴雪园眼镜户型三居安静不临街南侧观绿化带视野采光好,163.54,19200000.0,117402.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,145.0,14800000.0,102068.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,173.19,16800000.0,97003.0,12
Beijing,Haidian,Shijicheng,fang,1室1厅世纪城三期时雨园,67.56,7980000.0,118117.0,12
Beijing,Haidian,Shijicheng,fang,晴雪园 高层 四居室 观绿化带 近地铁,196.53,25900000.0,131786.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,222.0,23800000.0,107207.0,12
Beijing,Haidian,Shijicheng,fang,把边四居室 靠近公园 动静分离 单价低 只有契税,222.41,24900000.0,111955.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,213.03,22600000.0,106088.0,12
Beijing,Haidian,Shijicheng,fang,世纪城二期远大园一区 三室两厅两卫 直观西山 生活气息浓厚,181.0,16800000.0,92817.0,12
Beijing,Haidian,Shijicheng,fang,园区中间!次次顶层!带储物间!业主诚意!方便看!性价比高,173.01,24300000.0,140454.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,147.0,14600000.0,99319.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园一区,181.0,16800000.0,92817.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,153.0,15800000.0,103267.0,12
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园五区,138.0,13500000.0,97826.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴雪园,125.0,15000000.0,120000.0,12
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期观山园,122.07,17800000.0,145817.0,12
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城三期晴雪园,93.0,11500000.0,123655.0,12
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,210.09,27000000.0,128516.0,12
Beijing,Haidian,Shijicheng,fang,远大园五区 前后观景 临水系 近年新装 有车位,173.54,18980000.0,109369.0,12
Beijing,Haidian,Shijicheng,fang,"采光时长,通风良好,格局方正,拎包入住",198.61,23200000.0,116811.0,12
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴雪园,132.0,16400000.0,124242.0,12
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园三区,161.0,17700000.0,109937.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,147.0,14600000.0,99319.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期翠叠园,128.66,14800000.0,115031.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,222.0,29000000.0,130630.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,222.0,23800000.0,107207.0,13
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园三区,158.0,14380000.0,91012.0,13
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城二期远大园五区,107.36,11600000.0,108047.0,13
Beijing,Haidian,Shijicheng,fang,"此房是满五年,少,中楼层,采光好,装修好",97.35,8800000.0,90395.0,13
Beijing,Haidian,Shijicheng,fang,"满五年,双地铁,无抵押,诚意出售,配套齐全",130.66,12800000.0,97964.0,13
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期春荫园,127.0,13310000.0,104803.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,171.0,18000000.0,105263.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,166.59,23300000.0,139864.0,13
Beijing,Haidian,Shijicheng,fang,全新装修低总价板楼四居+金源后身三期品质房+南北三阳台,165.0,18500000.0,112121.0,13
Beijing,Haidian,Shijicheng,fang,小区中间前后观水系 中间层 采光无遮挡 远大园五区,153.59,16700000.0,108731.0,13
Beijing,Haidian,Shijicheng,fang,远大园五区 3室1厅 西南,137.34,13980000.0,101791.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期春荫园,164.0,17500000.0,106707.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园三区,161.39,18650000.0,115558.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园一区,212.0,19990000.0,94292.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城一期远大园四区,151.0,15800000.0,104635.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期垂虹园,208.0,22000000.0,105769.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴波园,165.0,23800000.0,144242.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,173.0,15500000.0,89595.0,13
Beijing,Haidian,Shijicheng,fang,远大园一区 5室3厅 南 北,261.76,26500000.0,101237.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴雪园,125.0,15000000.0,120000.0,13
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园一区,132.0,11200000.0,84848.0,13
Beijing,Haidian,Shijicheng,fang,9室2厅鲁艺上河村二区,380.86,45000000.0,118153.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅鲁艺上河村一区,179.0,20500000.0,114525.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,213.03,22600000.0,106088.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期翠叠园,128.66,14800000.0,115031.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期晴波园,165.0,18500000.0,112121.0,13
Beijing,Haidian,Shijicheng,fang,远大园六区 4+1户型 带车位带储物间 只有契税,166.19,16900000.0,101690.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,164.32,21000000.0,127799.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,210.09,27000000.0,128516.0,13
Beijing,Haidian,Shijicheng,fang,1室1厅世纪城三期时雨园,70.0,7600000.0,108571.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城一期远大园四区,165.0,19300000.0,116969.0,13
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期观山园,122.07,17800000.0,145817.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅鲁艺上河村三区,263.0,38800000.0,147528.0,13
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期观山园,122.07,17800000.0,145817.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城一期远大园四区,202.54,19000000.0,93808.0,13
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城二期远大园五区,126.6,12680000.0,100157.0,13
Beijing,Haidian,Shijicheng,fang,东南观景 明厨明卫 高层采光 带储物间 配套完善,126.68,13500000.0,106567.0,13
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,176.0,18800000.0,106818.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,170.0,21500000.0,126470.0,13
Beijing,Haidian,Shijicheng,fang,9室2厅鲁艺上河村二区,380.86,45000000.0,118153.0,13
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城二期远大园五区,126.68,12590000.0,99384.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,210.09,27000000.0,128516.0,13
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城二期远大园五区,110.0,12070000.0,109727.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园三区,161.39,18650000.0,115558.0,13
Beijing,Haidian,Shijicheng,fang,世纪城远大园五区少见的三居户型 不临街 视野开阔,124.35,16200000.0,130277.0,13
Beijing,Haidian,Shijicheng,fang,翠叠园 高层观景 通透板楼二居室,81.03,12000000.0,148093.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城一期远大园四区,203.0,18200000.0,89655.0,13
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期春荫园,127.0,13310000.0,104803.0,13
Beijing,Haidian,Shijicheng,fang,2室1厅世纪城三期垂虹园,107.0,10600000.0,99065.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城二期远大园五区,212.0,22500000.0,106132.0,13
Beijing,Haidian,Shijicheng,fang,4室2厅鲁艺上河村三区,263.0,38800000.0,147528.0,13
