source,title,rent_month_yuan,area_m2,location,city,district,block,page
zu,万柳书院 3室3卫2厅 268.61平精装修 110,110000.0,268.0,万柳,北京,海淀,万柳,15
zu,蜂鸟社区1室1厅精装修,6000.0,42.0,海淀,北京,海淀,万柳,15
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,15
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,16
zu,2室1厅锋尚国际公寓,11500.0,67.0,海淀,北京,海淀,万柳,16
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,16
zu,2室1厅阳春光华枫树园,11000.0,105.0,海淀,北京,海淀,万柳,16
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,16
zu,新起点嘉园2室1厅精装修,15000.0,124.0,海淀,北京,海淀,万柳,16
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,16
zu,3室1厅碧水云天2期,23000.0,156.0,海淀,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,16
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,16
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,16
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,16
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,16
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,16
zu,光大花园精装四居 东南向高层 月租25000,25000.0,182.0,海淀,北京,海淀,万柳,16
zu,万柳精装四居 南北通透 地铁近 28000/月,28000.0,194.0,万柳,北京,海淀,万柳,16
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,16
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,16
zu,4室2厅精装修可谈!,145000.0,323.0,海淀,北京,海淀,万柳,16
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,16
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,16
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,16
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,16
zu,海淀 万柳 康桥水郡 南北复式6室3厅3卫 带80平,90000.0,410.0,海淀,北京,海淀,万柳,16
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,16
zu,1室1厅精装修 价格可谈!,5600.0,52.0,海淀,北京,海淀,万柳,16
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,16
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,16
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,16
zu,万泉庄 1室1卫1厅 45.8平精装修 6900元/,6700.0,45.0,海淀,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,16
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,16
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,16
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,16
zu,"涧桥泊屋东南北朝向复式四居室,看房方便,随时起租",85000.0,389.0,海淀,北京,海淀,万柳,16
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,16
zu,蜂鸟社区2室1厅精装修,10600.0,81.0,海淀,北京,海淀,万柳,16
zu,南北通透 5室2厅 万泉新新家园,59000.0,313.0,海淀,北京,海淀,万柳,16
zu,阳春光华枫树园 2室1卫1厅 105平精装修 140,14000.0,105.0,海淀,北京,海淀,万柳,16
zu,正南 蜂鸟社区 1室1厅 精装修 随时看房,6500.0,50.0,海淀,北京,海淀,万柳,16
zu,光大花园3室1厅精装修,14000.0,112.0,海淀,北京,海淀,万柳,16
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,16
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,16
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,16
zu,2室2厅碧水云天1期,15500.0,99.0,海淀,北京,海淀,万柳,16
zu,3室2厅碧水云天2期,18000.0,115.0,海淀,北京,海淀,万柳,16
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,16
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,16
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,16
zu,碧水云天 4室2卫2厅 178.6平精装修 2850,28500.0,178.0,海淀,北京,海淀,万柳,16
zu,3室2厅碧水云天2期,18000.0,115.0,海淀,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,16
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,16
zu,"假一罚百,万城华府龙园,新出好房,稳定可谈,户型通透",60000.0,395.0,海淀,北京,海淀,万柳,16
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,16
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,16
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,16
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,16
zu,2室1厅锋尚国际公寓,11500.0,67.0,海淀,北京,海淀,万柳,16
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,16
zu,2室1厅阳春光华枫树园,11000.0,105.0,海淀,北京,海淀,万柳,16
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,16
zu,新起点嘉园2室1厅精装修,15000.0,124.0,海淀,北京,海淀,万柳,16
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,16
zu,3室1厅碧水云天2期,23000.0,156.0,海淀,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,16
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,16
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,16
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,16
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,16
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,16
zu,光大花园精装四居 东南向高层 月租25000,25000.0,182.0,海淀,北京,海淀,万柳,16
zu,万柳精装四居 南北通透 地铁近 28000/月,28000.0,194.0,万柳,北京,海淀,万柳,16
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,16
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,16
zu,4室2厅精装修可谈!,145000.0,323.0,海淀,北京,海淀,万柳,16
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,16
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,16
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,16
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,16
zu,海淀 万柳 康桥水郡 南北复式6室3厅3卫 带80平,90000.0,410.0,海淀,北京,海淀,万柳,16
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,16
zu,1室1厅精装修 价格可谈!,5600.0,52.0,海淀,北京,海淀,万柳,16
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,16
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,16
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,16
zu,万泉庄 1室1卫1厅 45.8平精装修 6900元/,6700.0,45.0,海淀,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,16
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,16
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,16
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,16
zu,"涧桥泊屋东南北朝向复式四居室,看房方便,随时起租",85000.0,389.0,海淀,北京,海淀,万柳,16
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,16
zu,蜂鸟社区2室1厅精装修,10600.0,81.0,海淀,北京,海淀,万柳,16
zu,南北通透 5室2厅 万泉新新家园,59000.0,313.0,海淀,北京,海淀,万柳,16
zu,阳春光华枫树园 2室1卫1厅 105平精装修 140,14000.0,105.0,海淀,北京,海淀,万柳,16
zu,正南 蜂鸟社区 1室1厅 精装修 随时看房,6500.0,50.0,海淀,北京,海淀,万柳,16
zu,光大花园3室1厅精装修,14000.0,112.0,海淀,北京,海淀,万柳,16
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,16
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,16
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,16
zu,2室2厅碧水云天1期,15500.0,99.0,海淀,北京,海淀,万柳,16
zu,3室2厅碧水云天2期,18000.0,115.0,海淀,北京,海淀,万柳,16
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,16
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,16
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,16
zu,碧水云天 4室2卫2厅 178.6平精装修 2850,28500.0,178.0,海淀,北京,海淀,万柳,16
zu,3室2厅碧水云天2期,18000.0,115.0,海淀,北京,海淀,万柳,16
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,16
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,16
zu,"假一罚百,万城华府龙园,新出好房,稳定可谈,户型通透",60000.0,395.0,海淀,北京,海淀,万柳,16
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,16
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,16
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,16
zu,蜂鸟社区1室精装修 随时看房,6000.0,50.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,17
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,17
zu,南北通透小南庄3室2厅精装修,14000.0,130.0,海淀,北京,海淀,万柳,17
zu,2室1厅阳春光华枫树园,11000.0,105.0,海淀,北京,海淀,万柳,17
zu,南北通透万泉庄1室1厅精装修,6700.0,45.0,海淀,北京,海淀,万柳,17
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,17
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,17
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,17
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,17
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室精装修企业推荐房源,6000.0,50.0,海淀,北京,海淀,万柳,17
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,17
zu,新起点嘉园2室1厅精装修,15000.0,124.0,海淀,北京,海淀,万柳,17
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,17
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,17
zu,万柳书院 3室3卫2厅 268.61平精装修 110,110000.0,268.0,万柳,北京,海淀,万柳,17
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,17
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,5600.0,52.0,海淀,北京,海淀,万柳,17
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,17
zu,光大花园3室1厅精装修,14000.0,112.0,海淀,北京,海淀,万柳,17
zu,"业主急租,全屋精装修,视野采光好,家具齐全,可随时入",145000.0,323.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,17
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,17
zu,正南蜂鸟社区1室1厅精装修 随时看房,6000.0,50.0,海淀,北京,海淀,万柳,17
zu,1室1厅锋尚国际公寓,8500.0,75.0,海淀,北京,海淀,万柳,17
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,17
zu,万城华府海园 5室3厅4卫 视野开阔 主卧朝南,120000.0,381.0,海淀,北京,海淀,万柳,17
zu,"万柳精装修三居室,中高楼层,采光好,看房随时,价格可",21000.0,145.0,万柳,北京,海淀,万柳,17
zu,1室1厅碧水云天2期 随时看房,9900.0,81.0,海淀,北京,海淀,万柳,17
zu,3室2厅光大水墨风景,31000.0,164.0,海淀,北京,海淀,万柳,17
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,17
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,17
zu,南北通透万泉庄1室1厅精装修,6700.0,45.0,海淀,北京,海淀,万柳,17
zu,精装修 视野开阔 随时看房 采光好 西南向,45000.0,199.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,17
zu,康桥水郡5室3厅精装修 随时看房 价格可议,90000.0,410.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,17
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,17
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,17
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,17
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,17
zu,正南蜂鸟社区1室1厅精装修,6500.0,50.0,海淀,北京,海淀,万柳,17
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,17
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,17
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,17
zu,2室2厅碧水云天1期,15000.0,98.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,5600.0,52.0,海淀,北京,海淀,万柳,17
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,17
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,17
zu,南北通透4室2厅精装修 价格可谈!,38000.0,269.0,海淀,北京,海淀,万柳,17
zu,新起点嘉园2室1厅精装修,15000.0,124.0,海淀,北京,海淀,万柳,17
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室精装修 随时看房,6000.0,50.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,17
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,17
zu,南北通透小南庄3室2厅精装修,14000.0,130.0,海淀,北京,海淀,万柳,17
zu,2室1厅阳春光华枫树园,11000.0,105.0,海淀,北京,海淀,万柳,17
zu,南北通透万泉庄1室1厅精装修,6700.0,45.0,海淀,北京,海淀,万柳,17
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,17
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,17
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,17
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,17
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室精装修企业推荐房源,6000.0,50.0,海淀,北京,海淀,万柳,17
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,17
zu,新起点嘉园2室1厅精装修,15000.0,124.0,海淀,北京,海淀,万柳,17
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,17
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,17
zu,万柳书院 3室3卫2厅 268.61平精装修 110,110000.0,268.0,万柳,北京,海淀,万柳,17
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,17
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,5600.0,52.0,海淀,北京,海淀,万柳,17
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,17
zu,光大花园3室1厅精装修,14000.0,112.0,海淀,北京,海淀,万柳,17
zu,"业主急租,全屋精装修,视野采光好,家具齐全,可随时入",145000.0,323.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,17
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,17
zu,正南蜂鸟社区1室1厅精装修 随时看房,6000.0,50.0,海淀,北京,海淀,万柳,17
zu,1室1厅锋尚国际公寓,8500.0,75.0,海淀,北京,海淀,万柳,17
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,17
zu,万城华府海园 5室3厅4卫 视野开阔 主卧朝南,120000.0,381.0,海淀,北京,海淀,万柳,17
zu,"万柳精装修三居室,中高楼层,采光好,看房随时,价格可",21000.0,145.0,万柳,北京,海淀,万柳,17
zu,1室1厅碧水云天2期 随时看房,9900.0,81.0,海淀,北京,海淀,万柳,17
zu,3室2厅光大水墨风景,31000.0,164.0,海淀,北京,海淀,万柳,17
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,17
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,17
zu,南北通透万泉庄1室1厅精装修,6700.0,45.0,海淀,北京,海淀,万柳,17
zu,精装修 视野开阔 随时看房 采光好 西南向,45000.0,199.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,17
zu,康桥水郡5室3厅精装修 随时看房 价格可议,90000.0,410.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,17
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,17
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,17
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,17
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,17
zu,正南蜂鸟社区1室1厅精装修,6500.0,50.0,海淀,北京,海淀,万柳,17
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,17
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,17
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,17
zu,2室2厅碧水云天1期,15000.0,98.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,5600.0,52.0,海淀,北京,海淀,万柳,17
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,17
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,17
zu,南北通透4室2厅精装修 价格可谈!,38000.0,269.0,海淀,北京,海淀,万柳,17
zu,新起点嘉园2室1厅精装修,15000.0,124.0,海淀,北京,海淀,万柳,17
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,17
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,17
zu,蜂鸟社区1室1厅精装修,6000.0,42.0,海淀,北京,海淀,万柳,18
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,18
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,18
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,18
zu,蜂鸟社区 1室1卫1厅 52平精装修 6200元/月,6200.0,52.0,海淀,北京,海淀,万柳,18
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,18
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,18
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,18
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,18
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,18
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,18
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,18
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,18
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,18
zu,3室1厅碧水云天2期,23000.0,156.0,海淀,北京,海淀,万柳,18
zu,万柳书院323平南北通透四居 近地铁精装豪宅,145000.0,323.0,万柳,北京,海淀,万柳,18
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,18
zu,光大花园3室1厅精装修 随时看房 价格可议,14000.0,112.0,海淀,北京,海淀,万柳,18
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,18
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,18
zu,碧水云天东区 2室1厅1卫 带飘窗 经典实用,18000.0,98.0,海淀,北京,海淀,万柳,18
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,18
zu,蜂鸟社区1室1厅精装修 随时看房,6000.0,42.0,海淀,北京,海淀,万柳,18
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,18
zu,3室2厅光大水墨风景,31000.0,164.0,海淀,北京,海淀,万柳,18
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,18
zu,"精装修一居室,视野采光好,家具齐全,业主首次出租",9900.0,81.0,海淀,北京,海淀,万柳,18
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,18
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,18
zu,2室2厅碧水云天1期,15500.0,99.0,海淀,北京,海淀,万柳,18
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,18
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,18
zu,3室2厅光大水墨风景,31000.0,164.0,海淀,北京,海淀,万柳,18
zu,1室1厅锋尚国际公寓,10500.0,67.0,海淀,北京,海淀,万柳,18
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,18
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,18
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,18
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,18
zu,正南蜂鸟社区1室1厅精装修,6000.0,50.0,海淀,北京,海淀,万柳,18
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,18
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,18
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,18
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,18
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,18
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,18
zu,正南蜂鸟社区1室1厅精装修,6000.0,50.0,海淀,北京,海淀,万柳,18
zu,3室2厅碧水云天2期,18000.0,115.0,海淀,北京,海淀,万柳,18
zu,4室2厅光大水墨风景,38000.0,216.0,海淀,北京,海淀,万柳,18
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,18
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,18
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,18
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,18
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,18
zu,"临河社区,豪华装修两居室,家具家电齐全,业主诚意出租",17500.0,99.0,海淀,北京,海淀,万柳,18
zu,南北通透万泉庄1室1厅精装修,6700.0,45.0,海淀,北京,海淀,万柳,18
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,18
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,18
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,18
zu,5室3厅精装修 可谈!,90000.0,410.0,海淀,北京,海淀,万柳,18
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,18
zu,蜂鸟社区1室1厅精装修,6000.0,42.0,海淀,北京,海淀,万柳,18
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,18
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,18
